data_extracao_utc,endpoint_origem,json_path_lista,src__id,src__name,src__state,src__population,src__currentyear,src__lastyear,src__odslist,src__signataria
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4308052,Faxinalzinho (RS),Rio Grande do Sul,2520,2025,2015,"[{""goal"":1,""variationValue"":-3.35,""variationScale"":""EQUAL"",""currentScore"":46.91,""lastScore"":48.48},{""goal"":2,""variationValue"":9.61,""variationScale"":""UP"",""currentScore"":38.72,""lastScore"":35.0},{""goal"":3,""variationValue"":2.76,""variationScale"":""EQUAL"",""currentScore"":72.74,""lastScore"":70.73},{""goal"":4,""variationValue"":36.03,""variationScale"":""UP"",""currentScore"":69.53,""lastScore"":44.48},{""goal"":5,""variationValue"":29.81,""variationScale"":""UP"",""currentScore"":51.7,""lastScore"":36.29},{""goal"":6,""variationValue"":38.24,""variationScale"":""UP"",""currentScore"":65.63,""lastScore"":40.53},{""goal"":7,""variationValue"":-29.48,""variationScale"":""DOWN"",""currentScore"":70.9,""lastScore"":91.8},{""goal"":8,""variationValue"":-2.58,""variationScale"":""EQUAL"",""currentScore"":53.47,""lastScore"":54.85},{""goal"":9,""variationValue"":95.07,""variationScale"":""UP"",""currentScore"":23.34,""lastScore"":1.15},{""goal"":10,""variationValue"":-14.87,""variationScale"":""DOWN"",""currentScore"":65.48,""lastScore"":75.22},{""goal"":11,""variationValue"":-20.55,""variationScale"":""DOWN"",""currentScore"":77.86,""lastScore"":93.86},{""goal"":12,""variationValue"":42.54,""variationScale"":""UP"",""currentScore"":60.02,""lastScore"":34.49},{""goal"":13,""variationValue"":-4.28,""variationScale"":""EQUAL"",""currentScore"":65.82,""lastScore"":68.64},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":72.75,""variationScale"":""UP"",""currentScore"":13.69,""lastScore"":3.73},{""goal"":16,""variationValue"":-33.33,""variationScale"":""DOWN"",""currentScore"":75.0,""lastScore"":100.0},{""goal"":17,""variationValue"":3.4,""variationScale"":""EQUAL"",""currentScore"":22.97,""lastScore"":22.19}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3139607,Mantena (MG),Minas Gerais,26535,2025,2015,"[{""goal"":1,""variationValue"":-9.11,""variationScale"":""DOWN"",""currentScore"":48.31,""lastScore"":52.71},{""goal"":2,""variationValue"":-42.03,""variationScale"":""DOWN"",""currentScore"":51.46,""lastScore"":73.09},{""goal"":3,""variationValue"":-15.61,""variationScale"":""DOWN"",""currentScore"":66.8,""lastScore"":77.23},{""goal"":4,""variationValue"":14.15,""variationScale"":""UP"",""currentScore"":59.0,""lastScore"":50.65},{""goal"":5,""variationValue"":59.59,""variationScale"":""UP"",""currentScore"":56.99,""lastScore"":23.03},{""goal"":6,""variationValue"":-27.25,""variationScale"":""DOWN"",""currentScore"":54.23,""lastScore"":69.01},{""goal"":7,""variationValue"":-11.93,""variationScale"":""DOWN"",""currentScore"":84.1,""lastScore"":94.13},{""goal"":8,""variationValue"":-23.84,""variationScale"":""DOWN"",""currentScore"":38.84,""lastScore"":48.1},{""goal"":9,""variationValue"":-216.13,""variationScale"":""DOWN"",""currentScore"":13.89,""lastScore"":43.91},{""goal"":10,""variationValue"":-0.77,""variationScale"":""EQUAL"",""currentScore"":62.44,""lastScore"":62.92},{""goal"":11,""variationValue"":-17.7,""variationScale"":""DOWN"",""currentScore"":75.87,""lastScore"":89.3},{""goal"":12,""variationValue"":15.81,""variationScale"":""UP"",""currentScore"":39.59,""lastScore"":33.33},{""goal"":13,""variationValue"":-22.69,""variationScale"":""DOWN"",""currentScore"":70.39,""lastScore"":86.36},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":67.44,""lastScore"":67.44},{""goal"":15,""variationValue"":95.3,""variationScale"":""UP"",""currentScore"":33.43,""lastScore"":1.57},{""goal"":16,""variationValue"":21.55,""variationScale"":""UP"",""currentScore"":39.82,""lastScore"":31.24},{""goal"":17,""variationValue"":25.41,""variationScale"":""UP"",""currentScore"":11.1,""lastScore"":8.28}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3120805,Cruzília (MG),Minas Gerais,15362,2025,2015,"[{""goal"":1,""variationValue"":-5.4,""variationScale"":""DOWN"",""currentScore"":55.02,""lastScore"":57.99},{""goal"":2,""variationValue"":-49.24,""variationScale"":""DOWN"",""currentScore"":47.24,""lastScore"":70.5},{""goal"":3,""variationValue"":-8.71,""variationScale"":""DOWN"",""currentScore"":72.48,""lastScore"":78.79},{""goal"":4,""variationValue"":6.46,""variationScale"":""UP"",""currentScore"":56.49,""lastScore"":52.84},{""goal"":5,""variationValue"":59.92,""variationScale"":""UP"",""currentScore"":64.55,""lastScore"":25.87},{""goal"":6,""variationValue"":-4.29,""variationScale"":""EQUAL"",""currentScore"":57.57,""lastScore"":60.04},{""goal"":7,""variationValue"":-12.17,""variationScale"":""DOWN"",""currentScore"":88.56,""lastScore"":99.34},{""goal"":8,""variationValue"":-27.54,""variationScale"":""DOWN"",""currentScore"":37.95,""lastScore"":48.4},{""goal"":9,""variationValue"":-193.71,""variationScale"":""DOWN"",""currentScore"":11.76,""lastScore"":34.54},{""goal"":10,""variationValue"":-6.67,""variationScale"":""DOWN"",""currentScore"":60.45,""lastScore"":64.48},{""goal"":11,""variationValue"":-14.41,""variationScale"":""DOWN"",""currentScore"":78.27,""lastScore"":89.55},{""goal"":12,""variationValue"":-15.75,""variationScale"":""DOWN"",""currentScore"":69.58,""lastScore"":80.54},{""goal"":13,""variationValue"":-11.08,""variationScale"":""DOWN"",""currentScore"":76.7,""lastScore"":85.2},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":83.51,""variationScale"":""UP"",""currentScore"":13.46,""lastScore"":2.22},{""goal"":16,""variationValue"":48.83,""variationScale"":""UP"",""currentScore"":72.62,""lastScore"":37.16},{""goal"":17,""variationValue"":46.47,""variationScale"":""UP"",""currentScore"":10.91,""lastScore"":5.84}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,5107743,Santa Cruz do Xingu (MT),Mato Grosso,2661,2025,2015,"[{""goal"":1,""variationValue"":-28.55,""variationScale"":""DOWN"",""currentScore"":52.96,""lastScore"":68.08},{""goal"":2,""variationValue"":-49.82,""variationScale"":""DOWN"",""currentScore"":49.56,""lastScore"":74.25},{""goal"":3,""variationValue"":-31.11,""variationScale"":""DOWN"",""currentScore"":65.61,""lastScore"":86.02},{""goal"":4,""variationValue"":37.13,""variationScale"":""UP"",""currentScore"":55.59,""lastScore"":34.95},{""goal"":5,""variationValue"":33.84,""variationScale"":""UP"",""currentScore"":55.2,""lastScore"":36.52},{""goal"":6,""variationValue"":11.63,""variationScale"":""UP"",""currentScore"":67.9,""lastScore"":60.0},{""goal"":7,""variationValue"":-7.14,""variationScale"":""DOWN"",""currentScore"":81.77,""lastScore"":87.61},{""goal"":8,""variationValue"":-6.55,""variationScale"":""DOWN"",""currentScore"":59.2,""lastScore"":63.08},{""goal"":9,""variationValue"":82.85,""variationScale"":""UP"",""currentScore"":39.66,""lastScore"":6.8},{""goal"":10,""variationValue"":-53.7,""variationScale"":""DOWN"",""currentScore"":46.83,""lastScore"":71.98},{""goal"":11,""variationValue"":-68.32,""variationScale"":""DOWN"",""currentScore"":50.98,""lastScore"":85.81},{""goal"":12,""variationValue"":55.01,""variationScale"":""UP"",""currentScore"":74.09,""lastScore"":33.33},{""goal"":13,""variationValue"":-10.5,""variationScale"":""DOWN"",""currentScore"":35.81,""lastScore"":39.57},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":-91.13,""variationScale"":""DOWN"",""currentScore"":52.32,""lastScore"":100.0},{""goal"":16,""variationValue"":-229.6,""variationScale"":""DOWN"",""currentScore"":30.34,""lastScore"":100.0},{""goal"":17,""variationValue"":75.43,""variationScale"":""UP"",""currentScore"":55.67,""lastScore"":13.68}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4311130,Jari (RS),Rio Grande do Sul,3349,2025,2015,"[{""goal"":1,""variationValue"":11.23,""variationScale"":""UP"",""currentScore"":53.52,""lastScore"":47.51},{""goal"":2,""variationValue"":-93.73,""variationScale"":""DOWN"",""currentScore"":28.56,""lastScore"":55.33},{""goal"":3,""variationValue"":-2.1,""variationScale"":""EQUAL"",""currentScore"":77.69,""lastScore"":79.32},{""goal"":4,""variationValue"":32.48,""variationScale"":""UP"",""currentScore"":75.44,""lastScore"":50.94},{""goal"":5,""variationValue"":30.3,""variationScale"":""UP"",""currentScore"":47.66,""lastScore"":33.22},{""goal"":6,""variationValue"":57.72,""variationScale"":""UP"",""currentScore"":98.39,""lastScore"":41.6},{""goal"":7,""variationValue"":-21.3,""variationScale"":""DOWN"",""currentScore"":75.29,""lastScore"":91.33},{""goal"":8,""variationValue"":-8.13,""variationScale"":""DOWN"",""currentScore"":56.08,""lastScore"":60.64},{""goal"":9,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":9.49,""lastScore"":0.0},{""goal"":10,""variationValue"":-6.43,""variationScale"":""DOWN"",""currentScore"":70.75,""lastScore"":75.3},{""goal"":11,""variationValue"":-56.79,""variationScale"":""DOWN"",""currentScore"":61.1,""lastScore"":95.8},{""goal"":12,""variationValue"":9.49,""variationScale"":""UP"",""currentScore"":72.07,""lastScore"":65.23},{""goal"":13,""variationValue"":8.83,""variationScale"":""UP"",""currentScore"":54.5,""lastScore"":49.69},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":45.94,""variationScale"":""UP"",""currentScore"":29.28,""lastScore"":15.83},{""goal"":16,""variationValue"":32.8,""variationScale"":""UP"",""currentScore"":47.62,""lastScore"":32.0},{""goal"":17,""variationValue"":46.68,""variationScale"":""UP"",""currentScore"":15.94,""lastScore"":8.5}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2301505,Arneiroz (CE),Ceará,7429,2025,2015,"[{""goal"":1,""variationValue"":7.03,""variationScale"":""UP"",""currentScore"":50.67,""lastScore"":47.11},{""goal"":2,""variationValue"":-56.85,""variationScale"":""DOWN"",""currentScore"":43.87,""lastScore"":68.81},{""goal"":3,""variationValue"":22.26,""variationScale"":""UP"",""currentScore"":86.07,""lastScore"":66.91},{""goal"":4,""variationValue"":38.46,""variationScale"":""UP"",""currentScore"":58.6,""lastScore"":36.06},{""goal"":5,""variationValue"":34.01,""variationScale"":""UP"",""currentScore"":66.57,""lastScore"":43.93},{""goal"":6,""variationValue"":74.52,""variationScale"":""UP"",""currentScore"":70.17,""lastScore"":17.88},{""goal"":7,""variationValue"":-19.0,""variationScale"":""DOWN"",""currentScore"":75.44,""lastScore"":89.77},{""goal"":8,""variationValue"":-31.42,""variationScale"":""DOWN"",""currentScore"":37.3,""lastScore"":49.02},{""goal"":9,""variationValue"":-1716.3,""variationScale"":""DOWN"",""currentScore"":2.76,""lastScore"":50.13},{""goal"":10,""variationValue"":-14.7,""variationScale"":""DOWN"",""currentScore"":59.58,""lastScore"":68.34},{""goal"":11,""variationValue"":19.54,""variationScale"":""UP"",""currentScore"":80.1,""lastScore"":64.45},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":-12.55,""variationScale"":""DOWN"",""currentScore"":75.35,""lastScore"":84.81},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":-477.02,""variationScale"":""DOWN"",""currentScore"":1.61,""lastScore"":9.29},{""goal"":16,""variationValue"":86.19,""variationScale"":""UP"",""currentScore"":58.43,""lastScore"":8.07},{""goal"":17,""variationValue"":17.13,""variationScale"":""UP"",""currentScore"":6.83,""lastScore"":5.66}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4110102,Imbituva (PR),Paraná,29924,2025,2015,"[{""goal"":1,""variationValue"":-25.72,""variationScale"":""DOWN"",""currentScore"":50.67,""lastScore"":63.7},{""goal"":2,""variationValue"":-68.45,""variationScale"":""DOWN"",""currentScore"":39.72,""lastScore"":66.91},{""goal"":3,""variationValue"":-11.27,""variationScale"":""DOWN"",""currentScore"":66.75,""lastScore"":74.27},{""goal"":4,""variationValue"":41.98,""variationScale"":""UP"",""currentScore"":67.1,""lastScore"":38.93},{""goal"":5,""variationValue"":74.61,""variationScale"":""UP"",""currentScore"":47.77,""lastScore"":12.13},{""goal"":6,""variationValue"":-2.32,""variationScale"":""EQUAL"",""currentScore"":74.51,""lastScore"":76.24},{""goal"":7,""variationValue"":-17.92,""variationScale"":""DOWN"",""currentScore"":81.23,""lastScore"":95.79},{""goal"":8,""variationValue"":-13.51,""variationScale"":""DOWN"",""currentScore"":54.72,""lastScore"":62.11},{""goal"":9,""variationValue"":-503.76,""variationScale"":""DOWN"",""currentScore"":3.46,""lastScore"":20.89},{""goal"":10,""variationValue"":-88.86,""variationScale"":""DOWN"",""currentScore"":36.44,""lastScore"":68.82},{""goal"":11,""variationValue"":-12.79,""variationScale"":""DOWN"",""currentScore"":74.11,""lastScore"":83.59},{""goal"":12,""variationValue"":-87.58,""variationScale"":""DOWN"",""currentScore"":44.99,""lastScore"":84.39},{""goal"":13,""variationValue"":7.76,""variationScale"":""UP"",""currentScore"":85.29,""lastScore"":78.67},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":61.35,""lastScore"":61.35},{""goal"":15,""variationValue"":94.63,""variationScale"":""UP"",""currentScore"":29.04,""lastScore"":1.56},{""goal"":16,""variationValue"":-0.44,""variationScale"":""EQUAL"",""currentScore"":40.57,""lastScore"":40.75},{""goal"":17,""variationValue"":40.49,""variationScale"":""UP"",""currentScore"":15.61,""lastScore"":9.29}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3542909,Ribeirão Bonito (SP),São Paulo,10989,2025,2015,"[{""goal"":1,""variationValue"":-31.45,""variationScale"":""DOWN"",""currentScore"":51.44,""lastScore"":67.62},{""goal"":2,""variationValue"":-47.45,""variationScale"":""DOWN"",""currentScore"":44.05,""lastScore"":64.95},{""goal"":3,""variationValue"":-4.03,""variationScale"":""EQUAL"",""currentScore"":72.43,""lastScore"":75.35},{""goal"":4,""variationValue"":17.67,""variationScale"":""UP"",""currentScore"":60.45,""lastScore"":49.77},{""goal"":5,""variationValue"":70.88,""variationScale"":""UP"",""currentScore"":16.14,""lastScore"":4.7},{""goal"":6,""variationValue"":0.38,""variationScale"":""EQUAL"",""currentScore"":73.34,""lastScore"":73.06},{""goal"":7,""variationValue"":-19.81,""variationScale"":""DOWN"",""currentScore"":83.13,""lastScore"":99.6},{""goal"":8,""variationValue"":-21.01,""variationScale"":""DOWN"",""currentScore"":41.31,""lastScore"":49.99},{""goal"":9,""variationValue"":-538.02,""variationScale"":""DOWN"",""currentScore"":8.89,""lastScore"":56.72},{""goal"":10,""variationValue"":-37.25,""variationScale"":""DOWN"",""currentScore"":52.35,""lastScore"":71.85},{""goal"":11,""variationValue"":-26.8,""variationScale"":""DOWN"",""currentScore"":64.85,""lastScore"":82.23},{""goal"":12,""variationValue"":33.35,""variationScale"":""UP"",""currentScore"":50.01,""lastScore"":33.33},{""goal"":13,""variationValue"":-11.11,""variationScale"":""DOWN"",""currentScore"":69.87,""lastScore"":77.63},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":95.08,""lastScore"":95.08},{""goal"":15,""variationValue"":65.21,""variationScale"":""UP"",""currentScore"":6.87,""lastScore"":2.39},{""goal"":16,""variationValue"":27.18,""variationScale"":""UP"",""currentScore"":69.4,""lastScore"":50.54},{""goal"":17,""variationValue"":38.07,""variationScale"":""UP"",""currentScore"":13.71,""lastScore"":8.49}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3117504,Conceição do Mato Dentro (MG),Minas Gerais,23162,2025,2015,"[{""goal"":1,""variationValue"":-55.63,""variationScale"":""DOWN"",""currentScore"":39.44,""lastScore"":61.38},{""goal"":2,""variationValue"":-12.49,""variationScale"":""DOWN"",""currentScore"":46.58,""lastScore"":52.4},{""goal"":3,""variationValue"":-4.85,""variationScale"":""EQUAL"",""currentScore"":69.83,""lastScore"":73.22},{""goal"":4,""variationValue"":34.99,""variationScale"":""UP"",""currentScore"":54.73,""lastScore"":35.58},{""goal"":5,""variationValue"":49.55,""variationScale"":""UP"",""currentScore"":50.7,""lastScore"":25.58},{""goal"":6,""variationValue"":-14.09,""variationScale"":""DOWN"",""currentScore"":56.06,""lastScore"":63.96},{""goal"":7,""variationValue"":7.46,""variationScale"":""UP"",""currentScore"":86.16,""lastScore"":79.73},{""goal"":8,""variationValue"":13.77,""variationScale"":""UP"",""currentScore"":52.71,""lastScore"":45.45},{""goal"":9,""variationValue"":-1000.0,""variationScale"":""DOWN"",""currentScore"":4.24,""lastScore"":46.64},{""goal"":10,""variationValue"":-44.43,""variationScale"":""DOWN"",""currentScore"":47.6,""lastScore"":68.75},{""goal"":11,""variationValue"":-0.27,""variationScale"":""EQUAL"",""currentScore"":89.66,""lastScore"":89.9},{""goal"":12,""variationValue"":44.72,""variationScale"":""UP"",""currentScore"":60.29,""lastScore"":33.33},{""goal"":13,""variationValue"":-14.5,""variationScale"":""DOWN"",""currentScore"":60.47,""lastScore"":69.24},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":41.67,""lastScore"":41.67},{""goal"":15,""variationValue"":79.3,""variationScale"":""UP"",""currentScore"":30.68,""lastScore"":6.35},{""goal"":16,""variationValue"":-145.4,""variationScale"":""DOWN"",""currentScore"":40.75,""lastScore"":100.0},{""goal"":17,""variationValue"":-11.41,""variationScale"":""DOWN"",""currentScore"":41.7,""lastScore"":46.46}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4307005,Erechim (RS),Rio Grande do Sul,105705,2025,2015,"[{""goal"":1,""variationValue"":16.78,""variationScale"":""UP"",""currentScore"":51.12,""lastScore"":42.54},{""goal"":2,""variationValue"":-2.42,""variationScale"":""EQUAL"",""currentScore"":36.8,""lastScore"":37.69},{""goal"":3,""variationValue"":-5.94,""variationScale"":""DOWN"",""currentScore"":65.84,""lastScore"":69.75},{""goal"":4,""variationValue"":18.57,""variationScale"":""UP"",""currentScore"":68.27,""lastScore"":55.59},{""goal"":5,""variationValue"":27.71,""variationScale"":""UP"",""currentScore"":39.99,""lastScore"":28.91},{""goal"":6,""variationValue"":37.7,""variationScale"":""UP"",""currentScore"":74.74,""lastScore"":46.56},{""goal"":7,""variationValue"":-18.42,""variationScale"":""DOWN"",""currentScore"":83.99,""lastScore"":99.46},{""goal"":8,""variationValue"":-2.86,""variationScale"":""EQUAL"",""currentScore"":65.7,""lastScore"":67.58},{""goal"":9,""variationValue"":-79.03,""variationScale"":""DOWN"",""currentScore"":23.75,""lastScore"":42.52},{""goal"":10,""variationValue"":-54.61,""variationScale"":""DOWN"",""currentScore"":46.49,""lastScore"":71.88},{""goal"":11,""variationValue"":-42.51,""variationScale"":""DOWN"",""currentScore"":63.51,""lastScore"":90.51},{""goal"":12,""variationValue"":-7.06,""variationScale"":""DOWN"",""currentScore"":70.57,""lastScore"":75.55},{""goal"":13,""variationValue"":-18.26,""variationScale"":""DOWN"",""currentScore"":78.24,""lastScore"":92.53},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":99.33,""variationScale"":""UP"",""currentScore"":26.67,""lastScore"":0.18},{""goal"":16,""variationValue"":79.04,""variationScale"":""UP"",""currentScore"":39.55,""lastScore"":8.29},{""goal"":17,""variationValue"":21.81,""variationScale"":""UP"",""currentScore"":38.05,""lastScore"":29.75}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3117836,Cônego Marinho (MG),Minas Gerais,7237,2025,2015,"[{""goal"":1,""variationValue"":-44.41,""variationScale"":""DOWN"",""currentScore"":36.16,""lastScore"":52.22},{""goal"":2,""variationValue"":-13.62,""variationScale"":""DOWN"",""currentScore"":55.88,""lastScore"":63.49},{""goal"":3,""variationValue"":-11.03,""variationScale"":""DOWN"",""currentScore"":77.67,""lastScore"":86.24},{""goal"":4,""variationValue"":27.41,""variationScale"":""UP"",""currentScore"":64.68,""lastScore"":46.95},{""goal"":5,""variationValue"":7.89,""variationScale"":""UP"",""currentScore"":58.82,""lastScore"":54.18},{""goal"":6,""variationValue"":33.39,""variationScale"":""UP"",""currentScore"":62.3,""lastScore"":41.5},{""goal"":7,""variationValue"":-10.06,""variationScale"":""DOWN"",""currentScore"":76.17,""lastScore"":83.83},{""goal"":8,""variationValue"":-54.22,""variationScale"":""DOWN"",""currentScore"":17.3,""lastScore"":26.68},{""goal"":9,""variationValue"":-933.44,""variationScale"":""DOWN"",""currentScore"":3.08,""lastScore"":31.83},{""goal"":10,""variationValue"":14.45,""variationScale"":""UP"",""currentScore"":70.58,""lastScore"":60.38},{""goal"":11,""variationValue"":-26.69,""variationScale"":""DOWN"",""currentScore"":74.46,""lastScore"":94.33},{""goal"":12,""variationValue"":28.44,""variationScale"":""UP"",""currentScore"":56.47,""lastScore"":40.41},{""goal"":13,""variationValue"":-1.56,""variationScale"":""EQUAL"",""currentScore"":76.33,""lastScore"":77.52},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":73.05,""variationScale"":""UP"",""currentScore"":53.59,""lastScore"":14.44},{""goal"":16,""variationValue"":-29.23,""variationScale"":""DOWN"",""currentScore"":77.38,""lastScore"":100.0},{""goal"":17,""variationValue"":98.86,""variationScale"":""UP"",""currentScore"":12.33,""lastScore"":0.14}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4319208,São Nicolau (RS),Rio Grande do Sul,5118,2025,2015,"[{""goal"":1,""variationValue"":-33.64,""variationScale"":""DOWN"",""currentScore"":37.54,""lastScore"":50.17},{""goal"":2,""variationValue"":42.16,""variationScale"":""UP"",""currentScore"":43.74,""lastScore"":25.3},{""goal"":3,""variationValue"":-9.11,""variationScale"":""DOWN"",""currentScore"":77.04,""lastScore"":84.06},{""goal"":4,""variationValue"":8.33,""variationScale"":""UP"",""currentScore"":60.35,""lastScore"":55.32},{""goal"":5,""variationValue"":14.36,""variationScale"":""UP"",""currentScore"":59.6,""lastScore"":51.04},{""goal"":6,""variationValue"":42.69,""variationScale"":""UP"",""currentScore"":75.47,""lastScore"":43.25},{""goal"":7,""variationValue"":-29.75,""variationScale"":""DOWN"",""currentScore"":73.81,""lastScore"":95.77},{""goal"":8,""variationValue"":-12.82,""variationScale"":""DOWN"",""currentScore"":48.58,""lastScore"":54.81},{""goal"":9,""variationValue"":-42.29,""variationScale"":""DOWN"",""currentScore"":12.39,""lastScore"":17.63},{""goal"":10,""variationValue"":14.11,""variationScale"":""UP"",""currentScore"":64.05,""lastScore"":55.01},{""goal"":11,""variationValue"":-6.55,""variationScale"":""DOWN"",""currentScore"":83.82,""lastScore"":89.31},{""goal"":12,""variationValue"":28.94,""variationScale"":""UP"",""currentScore"":61.58,""lastScore"":43.76},{""goal"":13,""variationValue"":-24.8,""variationScale"":""DOWN"",""currentScore"":46.81,""lastScore"":58.42},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":72.91,""variationScale"":""UP"",""currentScore"":20.97,""lastScore"":5.68},{""goal"":16,""variationValue"":-28.57,""variationScale"":""DOWN"",""currentScore"":77.78,""lastScore"":100.0},{""goal"":17,""variationValue"":82.2,""variationScale"":""UP"",""currentScore"":29.66,""lastScore"":5.28}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,4103040,Boa Ventura de São Roque (PR),Paraná,6378,2025,2015,"[{""goal"":1,""variationValue"":-20.45,""variationScale"":""DOWN"",""currentScore"":47.15,""lastScore"":56.79},{""goal"":2,""variationValue"":-17.5,""variationScale"":""DOWN"",""currentScore"":41.43,""lastScore"":48.68},{""goal"":3,""variationValue"":16.08,""variationScale"":""UP"",""currentScore"":75.89,""lastScore"":63.69},{""goal"":4,""variationValue"":25.92,""variationScale"":""UP"",""currentScore"":64.93,""lastScore"":48.1},{""goal"":5,""variationValue"":58.45,""variationScale"":""UP"",""currentScore"":54.06,""lastScore"":22.46},{""goal"":6,""variationValue"":65.62,""variationScale"":""UP"",""currentScore"":91.78,""lastScore"":31.55},{""goal"":7,""variationValue"":6.95,""variationScale"":""UP"",""currentScore"":62.34,""lastScore"":58.01},{""goal"":8,""variationValue"":-8.86,""variationScale"":""DOWN"",""currentScore"":59.14,""lastScore"":64.38},{""goal"":9,""variationValue"":-266.34,""variationScale"":""DOWN"",""currentScore"":3.06,""lastScore"":11.21},{""goal"":10,""variationValue"":-15.33,""variationScale"":""DOWN"",""currentScore"":59.76,""lastScore"":68.92},{""goal"":11,""variationValue"":-70.91,""variationScale"":""DOWN"",""currentScore"":48.91,""lastScore"":83.59},{""goal"":12,""variationValue"":8.46,""variationScale"":""UP"",""currentScore"":53.44,""lastScore"":48.92},{""goal"":13,""variationValue"":31.06,""variationScale"":""UP"",""currentScore"":71.83,""lastScore"":49.52},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":69.59,""variationScale"":""UP"",""currentScore"":20.52,""lastScore"":6.24},{""goal"":16,""variationValue"":18.3,""variationScale"":""UP"",""currentScore"":79.76,""lastScore"":65.16},{""goal"":17,""variationValue"":90.68,""variationScale"":""UP"",""currentScore"":39.17,""lastScore"":3.65}]",True
